,user_id,movie_id,rating
3288,33,89,1
722,8,23,2
1410,15,11,1
4406,45,7,3
5981,60,82,5
3585,36,86,3
6533,66,34,4
6746,68,47,4
894,9,95,5
9023,91,24,3
7398,74,99,3
5454,55,55,5
8092,81,93,5
5693,57,94,3
5388,54,89,1
7383,74,84,1
4036,41,37,2
8059,81,60,2
3390,34,91,4
6477,65,78,4
3984,40,85,2
7670,77,71,2
981,10,82,2
9095,91,96,2
2337,24,38,4
3798,38,99,1
3187,32,88,4
6179,62,80,3
4277,43,78,2
6051,61,52,2
6852,69,53,5
4159,42,60,2
6706,68,7,4
8179,82,80,4
5309,54,10,2
5625,57,26,1
8221,83,22,3
2174,22,75,5
8643,87,44,2
5298,53,99,1
799,8,100,5
6544,66,45,2
5317,54,18,3
1098,11,99,2
9153,92,54,5
9748,98,49,3
6514,66,15,5
6475,65,76,1
7496,75,97,3
1478,15,79,5
7363,74,64,3
8691,87,92,5
9747,98,48,4
2662,27,63,3
7482,75,83,3
5420,55,21,3
9623,97,24,4
2215,23,16,1
2962,30,63,1
4894,49,95,1
1664,17,65,4
5335,54,36,2
4717,48,18,1
2626,27,27,3
6590,66,91,1
8071,81,72,2
9140,92,41,3
7654,77,55,3
3607,37,8,2
1053,11,54,1
5293,53,94,4
2702,28,3,3
4488,45,89,4
5422,55,23,4
121,2,22,3
4827,49,28,4
479,5,80,1
9781,98,82,5
7324,74,25,1
4196,42,97,3
2247,23,48,1
726,8,27,3
7421,75,22,4
565,6,66,2
214,3,15,2
4016,41,17,4
4594,46,95,5
9074,91,75,5
4109,42,10,4
221,3,22,1
6146,62,47,3
3546,36,47,2
939,10,40,5
6629,67,30,1
9302,94,3,4
9845,99,46,5
7142,72,43,1
937,10,38,1
5129,52,30,1
6776,68,77,2
50,1,51,3
7953,80,54,4
4673,47,74,2
1491,15,92,1
5661,57,62,1
905,10,6,2
5840,59,41,2
2755,28,56,2
2112,22,13,1
8760,88,61,4
4341,44,42,4
8577,86,78,5
451,5,52,3
4676,47,77,4
8349,84,50,4
4236,43,37,3
2012,21,13,3
4775,48,76,2
3319,34,20,5
2961,30,62,1
8508,86,9,4
1337,14,38,5
5121,52,22,4
6059,61,60,1
8273,83,74,5
3772,38,73,4
5991,60,92,3
6090,61,91,3
8968,90,69,2
5200,53,1,1
9098,91,99,1
5348,54,49,4
6667,67,68,4
8204,83,5,5
4092,41,93,4
8812,89,13,2
9887,99,88,3
4660,47,61,2
3030,31,31,3
4689,47,90,1
176,2,77,2
5960,60,61,2
9913,100,14,1
3247,33,48,2
2698,27,99,1
8241,83,42,3
6188,62,89,1
2234,23,35,3
4002,41,3,1
3783,38,84,3
3296,33,97,5
390,4,91,3
1118,12,19,3
393,4,94,1
4164,42,65,2
6193,62,94,4
1558,16,59,2
4370,44,71,1
1461,15,62,5
2727,28,28,2
368,4,69,4
1206,13,7,1
5699,57,100,2
2919,30,20,2
2945,30,46,1
3720,38,21,3
5165,52,66,2
6913,70,14,3
1546,16,47,1
6838,69,39,3
5743,58,44,3
4362,44,63,2
2056,21,57,4
7910,80,11,3
6496,65,97,3
3327,34,28,4
1617,17,18,1
9434,95,35,4
3498,35,99,3
3550,36,51,4
7979,80,80,3
557,6,58,3
6307,64,8,5
2486,25,87,3
4041,41,42,4
2971,30,72,2
9350,94,51,5
3483,35,84,4
9752,98,53,3
4728,48,29,1
8299,83,100,2
5181,52,82,3
499,5,100,3
9716,98,17,1
7836,79,37,3
5758,58,59,3
1952,20,53,5
4035,41,36,3
3781,38,82,4
4133,42,34,4
14,1,15,1
9817,99,18,2
5786,58,87,2
9856,99,57,4
6558,66,59,1
7880,79,81,2
1573,16,74,2
8899,89,100,5
6386,64,87,5
4760,48,61,3
4619,47,20,5
4017,41,18,5
1431,15,32,2
2833,29,34,3
8571,86,72,3
9193,92,94,1
107,2,8,1
1412,15,13,1
2558,26,59,2
8278,83,79,1
1204,13,5,3
1759,18,60,2
1577,16,78,3
9892,99,93,3
2917,30,18,4
2038,21,39,3
5756,58,57,5
425,5,26,3
2629,27,30,1
4378,44,79,5
7352,74,53,4
4887,49,88,4
2011,21,12,5
6253,63,54,1
2705,28,6,2
2686,27,87,3
7003,71,4,4
7547,76,48,1
5721,58,22,3
3606,37,7,4
9253,93,54,1
4290,43,91,2
2725,28,26,3
9756,98,57,5
4235,43,36,4
1358,14,59,5
3739,38,40,4
5153,52,54,3
7701,78,2,5
1674,17,75,5
6295,63,96,2
7895,79,96,1
5255,53,56,4
8457,85,58,5
4315,44,16,2
6218,63,19,2
8642,87,43,4
2562,26,63,2
8844,89,45,2
6399,64,100,5
6257,63,58,1
7178,72,79,5
485,5,86,3
819,9,20,2
4097,41,98,4
7900,80,1,4
8048,81,49,4
1169,12,70,1
6287,63,88,5
3488,35,89,4
7217,73,18,3
5185,52,86,4
2654,27,55,2
1901,20,2,1
897,9,98,1
788,8,89,5
1730,18,31,1
4902,50,3,3
1232,13,33,5
48,1,49,2
2646,27,47,4
7360,74,61,4
2363,24,64,3
6691,67,92,2
1776,18,77,4
9382,94,83,4
5948,60,49,2
6380,64,81,1
8620,87,21,4
1872,19,73,4
5679,57,80,5
4411,45,12,3
5304,54,5,2
7769,78,70,5
2105,22,6,1
1779,18,80,2
9063,91,64,4
7589,76,90,4
3171,32,72,3
3397,34,98,5
6851,69,52,2
5809,59,10,4
8835,89,36,4
6132,62,33,5
6058,61,59,1
3200,33,1,5
3239,33,40,3
8289,83,90,1
7977,80,78,4
5060,51,61,4
7386,74,87,5
6501,66,2,3
6786,68,87,1
4426,45,27,2
2311,24,12,1
6539,66,40,3
3927,40,28,5
7111,72,12,2
3552,36,53,1
6630,67,31,5
7128,72,29,1
3776,38,77,3
9068,91,69,2
9407,95,8,2
2746,28,47,2
4473,45,74,3
5104,52,5,1
7776,78,77,2
7560,76,61,2
241,3,42,1
3614,37,15,4
2199,22,100,2
1265,13,66,4
4000,41,1,1
2514,26,15,2
1930,20,31,3
8350,84,51,5
9760,98,61,2
2181,22,82,1
1924,20,25,5
7265,73,66,1
418,5,19,1
5742,58,43,3
2497,25,98,4
7050,71,51,4
6284,63,85,3
4738,48,39,3
4068,41,69,1
8574,86,75,4
3368,34,69,1
635,7,36,4
8084,81,85,5
4384,44,85,4
6334,64,35,5
1691,17,92,3
8665,87,66,3
9728,98,29,1
1752,18,53,4
7612,77,13,1
6672,67,73,3
4555,46,56,4
6882,69,83,3
1795,18,96,3
8507,86,8,1
9012,91,13,1
8304,84,5,1
4111,42,12,1
6201,63,2,4
105,2,6,3
4099,41,100,3
3611,37,12,4
9069,91,70,3
9832,99,33,4
6961,70,62,3
5189,52,90,4
8807,89,8,4
516,6,17,2
5528,56,29,5
5403,55,4,3
8992,90,93,4
4804,49,5,4
8886,89,87,5
4864,49,65,4
2927,30,28,4
1515,16,16,2
6701,68,2,4
2928,30,29,2
2027,21,28,3
9026,91,27,1
1937,20,38,2
7808,79,9,3
1172,12,73,3
6487,65,88,5
6569,66,70,2
9081,91,82,3
5527,56,28,3
2316,24,17,3
1339,14,40,5
9424,95,25,2
8771,88,72,1
7124,72,25,2
2039,21,40,1
7432,75,33,2
8756,88,57,3
8983,90,84,3
9178,92,79,4
2077,21,78,4
4023,41,24,2
6912,70,13,3
885,9,86,3
7565,76,66,3
174,2,75,3
3177,32,78,4
9137,92,38,5
778,8,79,1
4267,43,68,1
5266,53,67,2
1096,11,97,3
5562,56,63,4
5439,55,40,5
5778,58,79,1
9723,98,24,5
1763,18,64,1
4637,47,38,4
4442,45,43,4
6796,68,97,4
1273,13,74,5
4242,43,43,2
2749,28,50,2
5573,56,74,4
9631,97,32,1
4780,48,81,5
741,8,42,4
303,4,4,3
7678,77,79,1
5093,51,94,5
3299,33,100,1
7185,72,86,5
6286,63,87,5
5353,54,54,5
7425,75,26,4
1279,13,80,2
5045,51,46,2
3119,32,20,5
523,6,24,5
2542,26,43,1
2422,25,23,4
2785,28,86,3
6843,69,44,4
1936,20,37,5
3920,40,21,2
8967,90,68,4
5669,57,70,1
7203,73,4,5
1045,11,46,4
8512,86,13,1
6949,70,50,5
2583,26,84,5
4464,45,65,4
3104,32,5,3
8536,86,37,3
8390,84,91,4
6409,65,10,1
8937,90,38,3
3436,35,37,5
5697,57,98,1
8627,87,28,2
8595,86,96,4
5307,54,8,2
2139,22,40,3
5905,60,6,4
4153,42,54,3
9721,98,22,5
4161,42,62,1
6233,63,34,2
4226,43,27,5
8788,88,89,2
6259,63,60,4
4994,50,95,2
6842,69,43,2
2179,22,80,3
5180,52,81,1
8253,83,54,5
2754,28,55,3
2717,28,18,5
6983,70,84,4
7644,77,45,2
67,1,68,4
5656,57,57,5
7777,78,78,5
4756,48,57,1
9465,95,66,3
7063,71,64,4
4871,49,72,1
8159,82,60,3
7796,78,97,1
5967,60,68,1
1061,11,62,4
187,2,88,1
7377,74,78,1
3360,34,61,3
9107,92,8,5
3586,36,87,3
3707,38,8,1
3639,37,40,4
6493,65,94,1
1647,17,48,2
9049,91,50,2
2382,24,83,4
4066,41,67,2
6325,64,26,4
7631,77,32,3
9241,93,42,2
9672,97,73,5
9123,92,24,4
9262,93,63,3
4550,46,51,2
2209,23,10,4
5034,51,35,3
7673,77,74,5
696,7,97,3
8680,87,81,2
5949,60,50,1
1768,18,69,2
6254,63,55,3
7902,80,3,2
3050,31,51,2
5146,52,47,5
4959,50,60,5
3718,38,19,3
5706,58,7,1
7189,72,90,4
9950,100,51,2
6028,61,29,1
4472,45,73,4
800,9,1,3
1306,14,7,5
5705,58,6,3
6381,64,82,1
9777,98,78,1
7876,79,77,4
8422,85,23,4
9675,97,76,3
8238,83,39,5
865,9,66,2
4639,47,40,5
6354,64,55,4
4504,46,5,4
4460,45,61,2
6791,68,92,3
3077,31,78,5
3163,32,64,3
5944,60,45,5
5460,55,61,3
9865,99,66,4
5871,59,72,4
6069,61,70,3
6835,69,36,1
5895,59,96,2
4125,42,26,4
2132,22,33,4
5915,60,16,1
2462,25,63,3
6981,70,82,1
9304,94,5,3
4770,48,71,5
2793,28,94,5
5846,59,47,4
4821,49,22,2
4745,48,46,3
9991,100,92,3
6845,69,46,3
3359,34,60,4
2998,30,99,4
2931,30,32,2
2832,29,33,4
6783,68,84,4
6824,69,25,3
2806,29,7,5
1963,20,64,5
2804,29,5,5
8927,90,28,1
5764,58,65,5
9503,96,4,1
650,7,51,2
1247,13,48,4
4345,44,46,3
6652,67,53,3
8500,86,1,4
8269,83,70,5
911,10,12,4
8437,85,38,3
3617,37,18,2
7127,72,28,5
1586,16,87,5
5395,54,96,1
5805,59,6,2
2889,29,90,5
8344,84,45,5
9472,95,73,3
2057,21,58,3
6770,68,71,2
8312,84,13,1
4439,45,40,3
4915,50,16,1
9997,100,98,1
2701,28,2,4
7174,72,75,5
1455,15,56,3
2997,30,98,5
3883,39,84,4
6210,63,11,4
846,9,47,1
5692,57,93,4
4847,49,48,1
6663,67,64,4
6870,69,71,3
8434,85,35,3
6943,70,44,4
9502,96,3,4
7770,78,71,5
8989,90,90,3
8779,88,80,3
7472,75,73,5
7100,72,1,4
2313,24,14,3
8227,83,28,1
7309,74,10,2
2157,22,58,5
4486,45,87,1
7879,79,80,1
8566,86,67,4
4103,42,4,5
9035,91,36,4
7970,80,71,3
4052,41,53,4
6301,64,2,5
5502,56,3,5
7443,75,44,5
2492,25,93,3
1288,13,89,3
6531,66,32,5
4225,43,26,1
3830,39,31,2
8510,86,11,5
1479,15,80,4
6462,65,63,5
2142,22,43,2
9582,96,83,2
3941,40,42,1
3982,40,83,1
6482,65,83,2
9422,95,23,4
1407,15,8,5
970,10,71,2
1623,17,24,5
3416,35,17,3
3858,39,59,2
6224,63,25,4
5604,57,5,1
6036,61,37,3
1976,20,77,1
3190,32,91,3
1346,14,47,1
756,8,57,2
3261,33,62,1
3374,34,75,4
5182,52,83,1
1399,14,100,5
8140,82,41,2
1851,19,52,2
8190,82,91,4
1472,15,73,2
916,10,17,3
282,3,83,4
7537,76,38,5
3068,31,69,3
3863,39,64,4
9508,96,9,3
4690,47,91,1
8463,85,64,4
6609,67,10,3
4183,42,84,4
6228,63,29,3
8786,88,87,2
1482,15,83,2
8118,82,19,2
3656,37,57,2
8239,83,40,3
4667,47,68,1
541,6,42,3
4349,44,50,3
9052,91,53,5
2332,24,33,5
4491,45,92,2
8866,89,67,1
8936,90,37,3
8136,82,37,3
5,1,6,1
4703,48,4,3
3862,39,63,2
3019,31,20,2
8686,87,87,1
5613,57,14,2
6206,63,7,4
3820,39,21,5
8633,87,34,1
717,8,18,4
8628,87,29,4
7894,79,95,1
6225,63,26,3
7017,71,18,1
5878,59,79,2
8513,86,14,3
9126,92,27,4
3272,33,73,2
8441,85,42,1
1822,19,23,2
2365,24,66,1
1879,19,80,3
6641,67,42,5
1018,11,19,5
4390,44,91,5
1200,13,1,1
6967,70,68,5
5113,52,14,1
680,7,81,1
3768,38,69,4
5515,56,16,4
978,10,79,1
9211,93,12,1
8978,90,79,2
8569,86,70,3
9337,94,38,4
3207,33,8,5
9702,98,3,5
1589,16,90,5
4732,48,33,2
9999,100,100,5
908,10,9,4
9799,98,100,2
832,9,33,1
9790,98,91,5
1260,13,61,5
5611,57,12,3
9113,92,14,5
2916,30,17,5
5816,59,17,3
5371,54,72,1
6714,68,15,5
795,8,96,5
7288,73,89,1
9524,96,25,4
9238,93,39,4
8342,84,43,4
1870,19,71,5
4168,42,69,3
3785,38,86,5
5563,56,64,4
3723,38,24,5
8462,85,63,1
8625,87,26,5
9943,100,44,4
6106,62,7,4
5830,59,31,3
2208,23,9,3
1915,20,16,4
8131,82,32,3
812,9,13,4
2498,25,99,4
4905,50,6,5
3160,32,61,1
6896,69,97,3
4157,42,58,3
1954,20,55,4
333,4,34,1
7628,77,29,5
2837,29,38,3
1347,14,48,2
614,7,15,5
4860,49,61,4
9258,93,59,4
7846,79,47,4
145,2,46,1
5069,51,70,1
7658,77,59,2
2985,30,86,5
2523,26,24,1
8069,81,70,1
9696,97,97,1
5823,59,24,4
888,9,89,2
1298,13,99,1
1074,11,75,5
7444,75,45,3
5399,54,100,4
2813,29,14,5
5261,53,62,4
5583,56,84,2
3026,31,27,2
165,2,66,5
745,8,46,4
3015,31,16,1
5263,53,64,3
6329,64,30,5
8725,88,26,4
7824,79,25,2
1047,11,48,1
4941,50,42,2
5500,56,1,1
4893,49,94,3
8309,84,10,4
1652,17,53,1
779,8,80,5
809,9,10,2
375,4,76,2
8827,89,28,5
4260,43,61,1
3679,37,80,1
1476,15,77,2
3568,36,69,3
5015,51,16,5
7914,80,15,3
488,5,89,5
4322,44,23,5
761,8,62,3
5326,54,27,3
3666,37,67,3
8974,90,75,5
3328,34,29,5
1728,18,29,5
6093,61,94,3
8877,89,78,3
6298,63,99,2
2346,24,47,1
1922,20,23,2
8224,83,25,1
4845,49,46,3
4385,44,86,3
1299,13,100,5
834,9,35,4
8892,89,93,4
5160,52,61,3
3221,33,22,3
9663,97,64,4
6950,70,51,4
7379,74,80,5
6012,61,13,2
1702,18,3,4
7406,75,7,3
5962,60,63,1
8367,84,68,4
5623,57,24,4
7861,79,62,1
4596,46,97,4
5963,60,64,5
6270,63,71,1
3392,34,93,5
4707,48,8,1
102,2,3,2
729,8,30,3
8920,90,21,3
7125,72,26,5
1241,13,42,4
8676,87,77,2
5381,54,82,1
1244,13,45,3
4174,42,75,3
4889,49,90,1
2537,26,38,2
2464,25,65,3
8603,87,4,2
9073,91,74,3
7197,72,98,2
3853,39,54,2
5365,54,66,1
8638,87,39,3
1918,20,19,1
1402,15,3,3
8883,89,84,1
5290,53,91,2
9378,94,79,4
5727,58,28,2
7734,78,35,1
1052,11,53,2
9451,95,52,2
6237,63,38,3
4410,45,11,5
994,10,95,1
4478,45,79,3
6898,69,99,2
8180,82,81,5
5952,60,53,3
431,5,32,1
8734,88,35,1
396,4,97,1
1436,15,37,2
7806,79,7,5
5873,59,74,3
4121,42,22,2
3599,36,100,3
1949,20,50,1
941,10,42,5
5213,53,14,5
7289,73,90,1
9058,91,59,5
9135,92,36,4
904,10,5,2
6589,66,90,3
1330,14,31,2
49,1,50,1
8602,87,3,1
2267,23,68,5
5141,52,42,4
7831,79,32,3
6920,70,21,3
7372,74,73,2
666,7,67,3
415,5,16,1
3702,38,3,5
8322,84,23,3
5811,59,12,5
789,8,90,5
815,9,16,3
3491,35,92,4
6914,70,15,3
1830,19,31,5
7190,72,91,4
4899,49,100,3
2273,23,74,2
1562,16,63,1
6941,70,42,2
8644,87,45,1
1846,19,47,2
1488,15,89,5
3793,38,94,2
790,8,91,1
3254,33,55,2
1712,18,13,1
1555,16,56,4
8251,83,52,1
9896,99,97,3
6534,66,35,1
4883,49,84,2
7682,77,83,1
9804,99,5,5
1258,13,59,3
260,3,61,1
2540,26,41,4
1848,19,49,3
7414,75,15,4
8618,87,19,2
7763,78,64,5
1613,17,14,3
3169,32,70,3
3962,40,63,3
8433,85,34,2
2151,22,52,2
2885,29,86,5
3954,40,55,5
2818,29,19,5
4791,48,92,2
4493,45,94,2
4448,45,49,3
8985,90,86,4
5446,55,47,5
379,4,80,1
559,6,60,2
2735,28,36,5
7330,74,31,1
3891,39,92,3
484,5,85,4
5316,54,17,4
6371,64,72,1
5516,56,17,1
1107,12,8,1
4670,47,71,4
4091,41,92,4
7580,76,81,3
2856,29,57,2
3354,34,55,5
8468,85,69,2
7020,71,21,5
3693,37,94,3
3166,32,67,3
7538,76,39,4
2473,25,74,4
9146,92,47,2
169,2,70,3
1315,14,16,2
8726,88,27,4
5231,53,32,2
1680,17,81,5
5273,53,74,5
6564,66,65,2
8087,81,88,5
5477,55,78,3
8987,90,88,3
5285,53,86,5
4466,45,67,1
6034,61,35,3
1966,20,67,1
113,2,14,2
1089,11,90,3
6227,63,28,4
5992,60,93,5
1633,17,34,3
3755,38,56,3
1397,14,98,3
2544,26,45,2
1670,17,71,4
1459,15,60,4
7497,75,98,5
5372,54,73,4
7717,78,18,2
7700,78,1,1
1174,12,75,1
1649,17,50,5
7746,78,47,3
2166,22,67,5
3275,33,76,5
682,7,83,4
1898,19,99,5
3706,38,7,3
4937,50,38,4
9964,100,65,5
3089,31,90,3
4725,48,26,4
4735,48,36,2
4801,49,2,5
4481,45,82,3
9349,94,50,5
4139,42,40,1
8018,81,19,5
5924,60,25,5
576,6,77,2
5717,58,18,4
9055,91,56,5
298,3,99,4
9263,93,64,2
8027,81,28,4
3364,34,65,3
6262,63,63,5
7852,79,53,5
6092,61,93,5
8234,83,35,4
2121,22,22,2
220,3,21,3
2595,26,96,3
4477,45,78,5
4510,46,11,5
2374,24,75,4
8276,83,77,4
335,4,36,4
8636,87,37,2
9402,95,3,1
3795,38,96,4
4642,47,43,2
252,3,53,4
7362,74,63,2
6054,61,55,2
2187,22,88,3
5741,58,42,5
7490,75,91,1
7738,78,39,3
7499,75,100,1
7588,76,89,3
4096,41,97,5
1735,18,36,5
4414,45,15,1
3136,32,37,3
7007,71,8,1
8016,81,17,5
183,2,84,3
7703,78,4,4
9575,96,76,5
5407,55,8,4
6951,70,52,2
7440,75,41,5
4963,50,64,5
7528,76,29,4
3963,40,64,3
7228,73,29,2
29,1,30,3
5058,51,59,5
9532,96,33,4
6848,69,49,1
8293,83,94,3
9042,91,43,5
3285,33,86,3
17,1,18,2
9879,99,80,2
6312,64,13,5
3340,34,41,3
4457,45,58,5
9203,93,4,3
1777,18,78,4
1820,19,21,4
1706,18,7,2
662,7,63,5
551,6,52,3
3109,32,10,2
9223,93,24,2
4499,45,100,2
3628,37,29,1
2240,23,41,3
9984,100,85,1
2217,23,18,1
7988,80,89,1
8898,89,99,5
7287,73,88,5
1946,20,47,2
529,6,30,1
9047,91,48,3
8132,82,33,4
8086,81,87,4
7094,71,95,4
7021,71,22,1
8172,82,73,5
8097,81,98,5
2764,28,65,1
1932,20,33,4
8025,81,26,1
5239,53,40,2
4229,43,30,5
5091,51,92,5
9312,94,13,2
71,1,72,5
1889,19,90,3
2066,21,67,4
7354,74,55,3
4361,44,62,4
1796,18,97,2
9151,92,52,4
8891,89,92,5
2621,27,22,3
8240,83,41,5
8453,85,54,5
6655,67,56,4
5964,60,65,1
7901,80,2,5
2970,30,71,2
3111,32,12,3
8596,86,97,4
6509,66,10,3
5862,59,63,3
8935,90,36,4
6814,69,15,2
6465,65,66,1
5803,59,4,3
9877,99,78,5
1806,19,7,2
6172,62,73,1
4329,44,30,5
3101,32,2,4
7867,79,68,4
3870,39,71,4
3833,39,34,1
2566,26,67,5
2110,22,11,3
5629,57,30,4
9688,97,89,4
5745,58,46,1
4443,45,44,4
629,7,30,5
2265,23,66,4
8498,85,99,4
7504,76,5,1
2567,26,68,1
9346,94,47,5
6461,65,62,2
6330,64,31,2
7767,78,68,2
6302,64,3,2
6338,64,39,2
4806,49,7,5
9626,97,27,1
4340,44,41,1
3899,39,100,1
6610,67,11,3
7395,74,96,2
4076,41,77,1
1840,19,41,4
6965,70,66,3
5154,52,55,2
6007,61,8,5
2511,26,12,4
1584,16,85,5
9885,99,86,4
7691,77,92,3
4858,49,59,5
6987,70,88,3
1838,19,39,5
6958,70,59,4
2766,28,67,5
8803,89,4,4
3804,39,5,3
8138,82,39,2
5651,57,52,5
8109,82,10,2
7339,74,40,3
2652,27,53,3
9919,100,20,5
430,5,31,1
2594,26,95,3
9986,100,87,4
8168,82,69,5
2122,22,23,2
818,9,19,3
6017,61,18,3
4053,41,54,5
9077,91,78,1
6712,68,13,1
5342,54,43,1
7212,73,13,4
9901,100,2,4
7951,80,52,2
3694,37,95,5
8518,86,19,1
2944,30,45,4
2550,26,51,2
1382,14,83,5
9724,98,25,2
4783,48,84,4
3530,36,31,1
9568,96,69,3
6156,62,57,4
7733,78,34,2
999,10,100,2
2737,28,38,2
7198,72,99,5
6064,61,65,3
7921,80,22,1
8932,90,33,2
1964,20,65,5
8979,90,80,2
1497,15,98,1
3058,31,59,3
2401,25,2,2
3468,35,69,2
8701,88,2,2
5560,56,61,1
8655,87,56,5
1824,19,25,2
1694,17,95,2
9556,96,57,1
6841,69,42,4
3724,38,25,2
5349,54,50,2
1268,13,69,1
3554,36,55,5
784,8,85,4
147,2,48,3
528,6,29,1
4018,41,19,2
8924,90,25,1
139,2,40,1
8897,89,98,2
93,1,94,3
8222,83,23,1
763,8,64,2
4445,45,46,5
1528,16,29,3
1471,15,72,2
9477,95,78,5
922,10,23,3
9468,95,69,5
2507,26,8,1
7240,73,41,5
3223,33,24,4
3311,34,12,3
1773,18,74,5
7231,73,32,1
6772,68,73,3
3553,36,54,4
9860,99,61,1
5951,60,52,3
3414,35,15,4
8715,88,16,1
3281,33,82,4
5716,58,17,4
7222,73,23,4
4666,47,67,4
9116,92,17,2
780,8,81,3
3264,33,65,1
4222,43,23,1
7561,76,62,5
2840,29,41,1
2059,21,60,5
6664,67,65,4
6369,64,70,2
8449,85,50,5
3184,32,85,1
7492,75,93,5
6600,67,1,4
7611,77,12,5
3470,35,71,3
786,8,87,2
9809,99,10,4
3367,34,68,5
3975,40,76,2
2001,21,2,5
914,10,15,2
9778,98,79,2
6795,68,96,4
4447,45,48,3
5196,52,97,4
7745,78,46,5
702,8,3,5
8406,85,7,2
25,1,26,5
595,6,96,4
2270,23,71,3
6828,69,29,4
8306,84,7,5
432,5,33,5
3463,35,64,1
6757,68,58,5
4684,47,85,4
3246,33,47,5
3301,34,2,5
5178,52,79,3
9084,91,85,3
6586,66,87,4
6278,63,79,1
1239,13,40,4
5945,60,46,4
1814,19,15,1
7758,78,59,5
719,8,20,4
9154,92,55,5
9070,91,71,4
7305,74,6,1
4256,43,57,4
4169,42,70,1
3434,35,35,4
3322,34,23,2
8041,81,42,5
8108,82,9,5
852,9,53,1
655,7,56,2
1184,12,85,4
5428,55,29,1
7101,72,2,4
8547,86,48,3
9348,94,49,4
8170,82,71,5
2232,23,33,1
2388,24,89,4
5308,54,9,5
9731,98,32,1
575,6,76,4
34,1,35,4
1419,15,20,4
114,2,15,1
3522,36,23,5
1031,11,32,2
4759,48,60,1
5275,53,76,3
757,8,58,4
3730,38,31,5
1133,12,34,4
7913,80,14,3
8082,81,83,4
7177,72,78,1
522,6,23,2
1725,18,26,2
6657,67,58,3
6819,69,20,5
3743,38,44,1
2598,26,99,1
6235,63,36,4
131,2,32,5
7908,80,9,5
1616,17,17,5
5038,51,39,5
412,5,13,1
4147,42,48,2
1505,16,6,2
442,5,43,5
9401,95,2,3
2814,29,15,3
979,10,80,3
6125,62,26,1
4650,47,51,2
1111,12,12,1
1876,19,77,5
4867,49,68,5
7208,73,9,3
7139,72,40,5
1604,17,5,5
9415,95,16,4
6275,63,76,2
8605,87,6,5
9365,94,66,3
3174,32,75,5
7335,74,36,2
3137,32,38,4
3294,33,95,1
3100,32,1,5
8316,84,17,5
1083,11,84,3
3541,36,42,1
5674,57,75,1
5607,57,8,1
9530,96,31,3
9294,93,95,3
9660,97,61,2
367,4,68,5
7614,77,15,5
3147,32,48,5
6915,70,16,5
5193,52,94,4
9308,94,9,4
8065,81,66,2
4765,48,66,4
7513,76,14,2
5865,59,66,4
3496,35,97,2
7151,72,52,1
4104,42,5,4
7799,78,100,2
5616,57,17,3
4826,49,27,2
7904,80,5,5
2019,21,20,5
598,6,99,4
2018,21,19,4
1051,11,52,3
1248,13,49,5
7169,72,70,1
7282,73,83,2
6448,65,49,1
3561,36,62,4
5282,53,83,3
3636,37,37,3
3287,33,88,3
1979,20,80,5
7648,77,49,3
2879,29,80,1
5132,52,33,1
792,8,93,2
5686,57,87,3
6317,64,18,3
4230,43,31,3
2136,22,37,5
2196,22,97,1
364,4,65,5
1305,14,6,4
7279,73,80,4
8127,82,28,4
2094,21,95,4
5784,58,85,3
9299,93,100,1
3146,32,47,4
7615,77,16,2
9207,93,8,4
3924,40,25,4
5557,56,58,3
289,3,90,4
5287,53,88,3
2146,22,47,4
8399,84,100,3
4752,48,53,4
9850,99,51,2
1124,12,25,5
7603,77,4,2
6936,70,37,2
360,4,61,3
7522,76,23,4
4181,42,82,2
2017,21,18,4
8688,87,89,2
3605,37,6,5
9163,92,64,5
6636,67,37,5
8531,86,32,2
3448,35,49,1
7119,72,20,1
7572,76,73,4
4048,41,49,3
5488,55,89,1
153,2,54,3
7186,72,87,5
7035,71,36,2
7870,79,71,4
3990,40,91,5
697,7,98,1
8934,90,35,5
170,2,71,4
6127,62,28,5
3195,32,96,2
1295,13,96,4
7954,80,55,2
1638,17,39,4
1274,13,75,1
3556,36,57,1
7887,79,88,1
744,8,45,4
2335,24,36,3
6271,63,72,3
5903,60,4,5
5361,54,62,3
7568,76,69,4
2655,27,56,4
4866,49,67,2
3672,37,73,5
6885,69,86,5
2100,22,1,5
2786,28,87,4
5603,57,4,1
8216,83,17,3
4734,48,35,5
3348,34,49,5
4145,42,46,2
7487,75,88,4
6365,64,66,3
7952,80,53,3
950,10,51,4
3564,36,65,5
2656,27,57,4
6960,70,61,1
1086,11,87,1
4587,46,88,4
8110,82,11,3
6327,64,28,5
8523,86,24,5
5874,59,75,3
1569,16,70,3
8356,84,57,1
8565,86,66,1
3956,40,57,3
7438,75,39,2
7771,78,72,4
6467,65,68,1
9648,97,49,2
3450,35,51,1
8735,88,36,1
2949,30,50,3
8506,86,7,2
1612,17,13,1
9115,92,16,5
6505,66,6,1
2535,26,36,1
371,4,72,2
5682,57,83,1
9297,93,98,2
1309,14,10,5
9814,99,15,5
3292,33,93,1
65,1,66,2
7193,72,94,3
2086,21,87,4
5514,56,15,1
8456,85,57,3
7590,76,91,1
1868,19,69,5
5429,55,30,4
8467,85,68,3
9486,95,87,5
7509,76,10,3
2682,27,83,5
7296,73,97,4
2067,21,68,5
5492,55,93,3
3441,35,42,3
8841,89,42,2
3341,34,42,2
2936,30,37,1
